user_id,session_id,event_index,previous,current,delta,type
"hHG33Nq:Td!FaQ=$bXGk;v`Hw+c>""\ 4*P?0HN",-nLc>>W1\0|0M!#DFq@e^a.f4qkeT|dsjNKm:|g<ll,3,2,4,2,skip
"hI_[u(""4{,Fc\87a7I.-+>ckOKF]h5~vyWpfU-","#fAAgi}!,!KLe~@gdIyI,:5d5lC-umXBB|l%\TKoGV",2,2,4,2,skip
"hI_[u(""4{,Fc\87a7I.-+>ckOKF]h5~vyWpfU-","#fAAgi}!,!KLe~@gdIyI,:5d5lC-umXBB|l%\TKoGV",3,4,6,2,skip
"hZ4@9!W?r33%92;2gq}Gy8[E6W,}ysQ)*}VU?0","A<=GoX`FX}R!VMOHhya&Y]IZ$hx*bSL-}18g,jo'4I",1,3,6,3,skip
"hjeX, o]oe=_ckv8tp|5F^5B`;n=O<10~.!3WA","@6 1/xN/oo5&rudWwJ:DPh.w4`+L%uyMTt,|!6q'}J",3,3,5,2,skip
hn<_47<-zj4Z{OU]5='%1?yB>|t.3Z8^~{PuSC,"Penfy=&mwh;c""j@YYLIQdRGUA]+AB5qq`HT/!CG~*~",5,5,8,3,skip
"ho(?<l 'wWQ1x(O aFg<EyOO^""`eSPo,9lcG2+","$OFu>lz`._WsISS<Cj1/?""fI_`Hhw4oAnhq|*PZL]A",11,11,13,2,skip
"hq+$xy^BZWIUf\*o;qW{1C[|W""%[.g`?^u69G?","Jx>Q5|@'X:sDC""'MoEz(;5}z$H""SDeK'&4Y{Y>#E,E",1,2,1,-1,reset
"hq+$xy^BZWIUf\*o;qW{1C[|W""%[.g`?^u69G?","Jx>Q5|@'X:sDC""'MoEz(;5}z$H""SDeK'&4Y{Y>#E,E",2,1,3,2,skip
"h|J5~?$FG=O-=`-""swoV~Q!B71,V0y{`j^2+<<",e{eu&S87v!uVq^wH(tc[fuG3h |oI+reVoxO~??5OQ,2,2,4,2,skip
"h|J5~?$FG=O-=`-""swoV~Q!B71,V0y{`j^2+<<",e{eu&S87v!uVq^wH(tc[fuG3h |oI+reVoxO~??5OQ,168,159,167,8,skip
h}_W+0gV~h\)'jPv8&R&v6qz.p3X{;WQ|xHE5~,2nDO9h3ln;cx3J~'6G-S/a2S$i+$L!mP_W}F+tyI=j,2,2,4,2,skip
"i+aQN;5Cz,EUDG %7R]%986yZ+D~7^e+f:bjoU","(~;.}+kTNN(~w=>wlrE`cnZ{.G?G%MKG,B]RQ4b$M)",3,4,6,2,skip
"i6pS[+}*""&t4K/IGep?Li[P`=(tF]_M!CK%8WN","}a4,{\0s/Jm0cs9$#)]Ha;((f!I$%iBalW\KOqS'++",2,2,4,2,skip
"iD+o8Uq=3fd%k""btv6to;qf:+:Nhzj,_J2|5Nb","6%I5+-kB\*rlwKQvFN""&PnNxE[DsX[{L`OlNKhDaZ)",4,3,6,3,skip
"iE!AH~LPbeham?xHZ6""wW""8eFjb""hM'%BPoid,"," W9[3v""8%EK`3)""caok|_jQZ~ScOX!5mzs&iY*%B3I",1,1,3,2,skip
"iE!AH~LPbeham?xHZ6""wW""8eFjb""hM'%BPoid,","sf5Ko$3<i@IF%Gi#jP3+9g`dTw4'Zf`,sBHtNiv@s0",2,9,11,2,skip
iT\4< #rO[O>qppI Tj'&U~g2AR$u803yc\m*M,"i8?^AD+*3F$""Yai^ed1+m#KkB""l!L!Xo-^.EmG?;V}",1,8,16,8,skip
i`c-s[UU(Q]GeC?J>+Bakh[%jdfQHOZ{Q`_Z|G,"!>$N9b-#8sz)z)u~ZoLkT[K(bSD=,Ez@na#y`C+x@}",4,4,6,2,skip
iczMcP~6OlK[AD(4}o'yXMoCH!lY\6Sy2mBegH,/OQT-vA9GIsxi~J)>A]eDJ|Jfe@|cqO&~^{Wv1OTV9,2,2,5,3,skip
"irAJAB^2g|$k""7Vp5U7 |AbHfyt|Gu.+VQ)vhk","p+94Aa.E{2<aX&tRIN8;6mb[!,#9L/`VUQ{Ar1fX/W",2,2,4,2,skip
j vhD(d?N]<In9S\O~FG;adrw1IEjm`{[5ys!X,"i'IUu5ph$O~uG|73-eB$0gRI J,w`,P*G*k6u@%jP.",3,4,6,2,skip
"j""4;'I;u_ww(kbqsTB1T[HN35v+Y9alQUr#CB0","Ae522LcnUyfr';<D7{3UwLfW*2]c#}`]-mCq?Kk-"")",4,4,6,2,skip
"j'A1i_2n\:2h^>&z}fs$1u/a{o@3Qi0t,= <x0","#YrLNuZ""isjLPgZ*p(%IgrXzFMh.PKksX5)_6ai!8m",3,3,6,3,skip
j5@6ozav*]uAdow}ppo{kp~'KYFy2-u8K7s]k0,"7iv6yK'LhwEW:`_X&l*pf.nJ9o!V%NLsok:u35),mz",2,2,7,5,skip
j6%5O^e7qy'wR6(mTr9Fz\'fC[~M66nj])hhP4,7rjAiDGHB4J:Ws^FO/^}IyxQl6sHtaK!cm`RSM=Q@k,1,1,3,2,skip
j8Yp\:{VLM=Y9Q;]d-YDj^[LM2eRv*HYwh.iYx,"=s$O~EU&"">cL_<3n(mc|AsYEb`gd?R>1$}qq(ClG`D",1,2,1,-1,reset
jD.2R' !)P_;3QQf;b;~cjii5YUa!![Wn+6lt!,FNJ|AY;>eSrbq`iy#nzd{?9N{Krw_]MBT|'57(:x'),1,2,1,-1,reset
"jRg<MV,mTIh*|$V/7WyUZ(6mCvW59b&iY4q[Pv","#X#:6{o@ZW8\aL)Sj9$Kh^w},}IC%:*AG8+YehY#R3",2,2,4,2,skip
jY!<809ha^]F-4ok_=/?>@A{MDZ4^.\~nAodmt,}FiDg!_&1%^9q!$9#TFS#e^1l!P\Y~>+uK$P6\#H;G,13,13,15,2,skip
jY!<809ha^]F-4ok_=/?>@A{MDZ4^.\~nAodmt,}FiDg!_&1%^9q!$9#TFS#e^1l!P\Y~>+uK$P6\#H;G,14,15,14,-1,reset
jY!<809ha^]F-4ok_=/?>@A{MDZ4^.\~nAodmt,}FiDg!_&1%^9q!$9#TFS#e^1l!P\Y~>+uK$P6\#H;G,15,14,16,2,skip
jaEjCMz82ZC|I}&o]QPu0@q}ur`IiyHsh!8b:],"So-<?M$O?:*@u/l`""cCe;vkV@jDs&fVb1>iDwOPX*o",3,5,8,3,skip
jz`7 J~5e)*ga?Y=|x?GxIJ>^=YT_y!`y]wR6z,"P@MJGZCo8cBy2m{A7|,@3RqIS==0Sx#Hv/V/wD=[2j",2,2,4,2,skip
"k%/zKdxY_|?<G(Fr]mV/k/5 vv""M#(pK$""7@iH","{xoZ|u@.wkKMLI]ya@(>r$~Yc""pzA4n*k8pCmY NXy",2,6,8,2,skip
k%Y9|%-u[>#@P(hT~^7.rtq0]6[2J{Vf?Pl|*W,'y=2FH`i<(e<]DsdS(r57]*aV?[a P{Ij-bt[s'e#3,2,3,5,2,skip
"k7@ch~;""w-jrwUb[`!wGI0G0Y11]3<P)3?<eNs","4'NLpNZ[%4.3H7P*Jb3x)mWj9(]RL&2(f|G~Of,d;,",2,2,4,2,skip
kV4::#kW$`z+0PC`-o>-tC~g&J./X<$!~U%#3K,"HeVZ1Vh<I""Cz3D!B'25+<^FAQHduU%4G""ykqxO{'<b",1,1,3,2,skip
kV_O:2\Q;f2*Y]ckZ' 0]/L3k!w)CqLm|mtlaT,">*_8bkQ6;vI -f\o""+pg<l4fo:);(5K;<#fx3IxulQ",4,3,5,2,skip
kV_O:2\Q;f2*Y]ckZ' 0]/L3k!w)CqLm|mtlaT,">*_8bkQ6;vI -f\o""+pg<l4fo:);(5K;<#fx3IxulQ",6,5,7,2,skip
k_UX[-U5dZJ A N.o3U1'r7 M?S#P%uSm^FQ30,"?Sv~[8.8~G>Y:<D/8! xL#D6R;w z-eiSjvh""#AG2r",2,2,4,2,skip
kzkkB*'eAu`~0]1!.)kuYSIh<'k*JexA6m#/3p,I87 u7|1`KLQz#Q>f ]B+.Hg=hF0iq#UvXA'VCX2yz,3,2,4,2,skip
"k|u%xPPe`@\7 99[E.""qsfB]$E~Oq5%!l7AEZ{","cpaAZ#],htn0!]ebdK&QCs1K~&(DEq>N@6';Qe@}37",4,6,8,2,skip
"k|u%xPPe`@\7 99[E.""qsfB]$E~Oq5%!l7AEZ{","cpaAZ#],htn0!]ebdK&QCs1K~&(DEq>N@6';Qe@}37",6,9,11,2,skip
"l""R6 Y82O3T)5:=^| Fn<X}^i@)vy/`u:{x?.o","Xr#$2h$,##QeU?q0Q3IMw?.nW.Me8o.X6W/6=NvxWP",3,2,4,2,skip
l*!s }HUgQaz$:^qZl3@t&`\-jN3u@/lmlDAEs,at/1{Ko#2o2p)9@xz=')gx9]#>'.AxpBb^v765S'oy,2,2,6,4,skip
l+%1\W9;Zb7XtfH:}j0/c_cj2J2#`V<3T[\mcV,"HmrU-6""|LLBqP)fDbS[;C4b?-g4&|j[].[-MTDm!m ",3,2,4,2,skip
"l/2 8XUsLjc`+{G*uYl_'-F)vOX1:O6,(-f)F^","7q0HGFeVUqI7=7uK+;IWMCM""HQ F+cvOSOv+HSsY+]",6,6,8,2,skip
"l/2 8XUsLjc`+{G*uYl_'-F)vOX1:O6,(-f)F^","7q0HGFeVUqI7=7uK+;IWMCM""HQ F+cvOSOv+HSsY+]",7,8,10,2,skip
"l/2 8XUsLjc`+{G*uYl_'-F)vOX1:O6,(-f)F^","7q0HGFeVUqI7=7uK+;IWMCM""HQ F+cvOSOv+HSsY+]",8,10,12,2,skip
"l/2 8XUsLjc`+{G*uYl_'-F)vOX1:O6,(-f)F^","7q0HGFeVUqI7=7uK+;IWMCM""HQ F+cvOSOv+HSsY+]",9,12,15,3,skip
"l<Ci<ZC}DTn+<-E<dE""(_;DL#iVPTgl/fLfA_W",x$B_T$~<RR95aBjZR)-#.6S_\[.~ JG`8g_Q1c11o!,2,2,4,2,skip
lT5uY8'u='Y%'n4BeUwPZ%HzYp7_O2\*_0Eti7,"0sCT,#18eA- C""A)J'oKNK @j38 ,#v&KnCALU2""`)",4,4,6,2,skip
"lYJ~e""Q04qK]&!:wdKjJN}]_-{'>8#!7mCs{bS",|I}]wcOix0rlN-)Zd5'gc$v!Y a#]=fnE;?CU1fvwi,1,3,5,2,skip
"lZH&f\=7c[q4e`\vIG$D9Lw!shn#R8o,E-LXwo","+uro{JSNs)\V4|tp,9a?pc|~Nu8}0p H??~_r[Qzar",7,7,9,2,skip
"lZH&f\=7c[q4e`\vIG$D9Lw!shn#R8o,E-LXwo","+uro{JSNs)\V4|tp,9a?pc|~Nu8}0p H??~_r[Qzar",8,9,8,-1,reset
"lZH&f\=7c[q4e`\vIG$D9Lw!shn#R8o,E-LXwo","+uro{JSNs)\V4|tp,9a?pc|~Nu8}0p H??~_r[Qzar",9,8,10,2,skip
"l[;2Sh\3[-!,^4c'\dw]L~p_GTX\c4CG4/Zsi[","ec0icTK6TllqX%y+jte#fE<Ce\Et-&@M!VHI=[ ,H\",20,20,23,3,skip
l]\4?uMg{:T3`eIlh6FX(Xm=8rBp}B<e~X5|Ga,Q-3 [wR/sih8G!M9&tU:TvI=TXDYKiL-W7We<E%JE#,2,2,4,2,skip
"lc+%H:8:iVVWRGJ8K`VrZ>GtY:A\`.""LeyzQ^F",u)b>`%0.'d]%&1( g7m4t3PG6HGzdP==33hh&sflon,2,2,4,2,skip
"lyhR D*``$w\TMK;;Zm`80\""*;hcuzm-gzh3D/",JObMz_P%/+J^%^fO)Z4OD+Sj1%Z+4)FBR-D.n3JNmw,2,2,4,2,skip
"m(Bepq`$3PFs\3Hv&>s,W>K.A|88EGA))oKp"".",LJoP00//w_Hg)Fw*]\ihs<Is3<j#lvaXVo~T_{T8?a,4,4,6,2,skip
"m9-o}FB:9%O=^ZwW61>B3+%""*%&hfCiA!^2v[@","e4Aq%xb""BO""moTzIN M1xG0wpSenX+V5YRMG`p~g8)",4,4,6,2,skip
"m9-o}FB:9%O=^ZwW61>B3+%""*%&hfCiA!^2v[@","e4Aq%xb""BO""moTzIN M1xG0wpSenX+V5YRMG`p~g8)",6,7,9,2,skip
mAPH\Tj*}[=l*D%HF B%cDVxPK'Ed?<v.+H++w,"$n{VDaIF\](OuA<|!MIj=y,)AbDzqY >5p|g5+ZEYX",2,2,4,2,skip
mC;H!>+N]xlm3g1B^{=du!!!>B7etRFzF(5N5=,"SD`CYj}-8G2B5'yi.,Iw7$""Q$zcYCKw5CsH$h0oI{e",16,16,18,2,skip
mC;H!>+N]xlm3g1B^{=du!!!>B7etRFzF(5N5=,"SD`CYj}-8G2B5'yi.,Iw7$""Q$zcYCKw5CsH$h0oI{e",17,18,17,-1,reset
mC;H!>+N]xlm3g1B^{=du!!!>B7etRFzF(5N5=,"SD`CYj}-8G2B5'yi.,Iw7$""Q$zcYCKw5CsH$h0oI{e",18,17,19,2,skip
mG|Y?y+3ygyaL?iiKJo~y+DfB{Rr=2tA*2D@6X,"33OEn}Rg#,)[<g'[A]7N:&Qp5^q$Bzg77q`[v]hfSX",3,4,6,2,skip
m[ {[Cz#Ku{#m;2Y_fW!g_'5;k!-k58}y$eB3h,"6: }A}vVR%&lGo,5qZXvUGF7GTz{$t4c{ b{$t^JDi",2,2,5,3,skip
"m^qy59P)dYJd4'""qRC]!v%/W }!^O$:=$fhZ-Y","=y7hK`r>rl|ac#@P_*>""::md;G/%FXuMD_b..,eHZ?",3,3,5,2,skip
"mplLRY""M(%~VS_^Ar$W,s\u<Pu.MAI`e6Gz858","hYc<PEq""y0Hp7]_=|vpto$S7LAMJ kbbgNqhfuosID",7,7,9,2,skip
"mplLRY""M(%~VS_^Ar$W,s\u<Pu.MAI`e6Gz858","hYc<PEq""y0Hp7]_=|vpto$S7LAMJ kbbgNqhfuosID",9,10,12,2,skip
mr\8nUuG3cD|}<'+pH@x9;/_w~Y!+Na|wbworn,"%&O0KI!fm8*@j5Q1Cm@BWxx| 4Tcb*D""2,u`zBu,o(",2,2,4,2,skip
"n""5kQ!&/M<_/P0%k'AX*)WMYPI$$9,f^,`6R8>","FMl+0S~gZ172,9X2Ld98!jGucrYt~m|q*}7iUl0|))",2,2,4,2,skip
"n*,sWJ0lZd6K0Vu3J~ WgdPP+GT5dET-4#(CWt","pfD}WTP]=^""&5B!kiUpvr&pCF,a5C- GQm]trF#r>j",5,5,7,2,skip
"n*,sWJ0lZd6K0Vu3J~ WgdPP+GT5dET-4#(CWt","pfD}WTP]=^""&5B!kiUpvr&pCF,a5C- GQm]trF#r>j",9,10,12,2,skip
"n*,sWJ0lZd6K0Vu3J~ WgdPP+GT5dET-4#(CWt","pfD}WTP]=^""&5B!kiUpvr&pCF,a5C- GQm]trF#r>j",15,14,16,2,skip
"n*,sWJ0lZd6K0Vu3J~ WgdPP+GT5dET-4#(CWt","pfD}WTP]=^""&5B!kiUpvr&pCF,a5C- GQm]trF#r>j",21,18,20,2,skip
"n*,sWJ0lZd6K0Vu3J~ WgdPP+GT5dET-4#(CWt","pfD}WTP]=^""&5B!kiUpvr&pCF,a5C- GQm]trF#r>j",23,20,22,2,skip
nCSjC<Qv7 e:O/=d'=CC64Qa/f5@}_y~t6?B&n,"x8qGGUg%sS+"".Xj]\Eo%M5I8ZF9ELQg5T[M""s7z=N""",1,1,3,2,skip
nE]E]a2-S7h:eZ-H{$C7Q*rC2C])t\7e.3'>Z{,"W;qc/Y%d9dVKC|)6YeVW{+^`]H""q{3yZ0t9&mOY\>A",2,2,4,2,skip
"nT/4BM&3)+8J)L'D.aC,m&gT(QhMR4F;~w=}N'","wLfHr}b'C;r1$yGKk/f[kF,tDLLKevOvE\{=I`B7=7",2,2,5,3,skip
"nT/4BM&3)+8J)L'D.aC,m&gT(QhMR4F;~w=}N'","wLfHr}b'C;r1$yGKk/f[kF,tDLLKevOvE\{=I`B7=7",5,7,10,3,skip
nYu-5>{%N>H103{<K<RYuoREI3zMLIM}}v&TfD,VKsLy]8viIbWV@r{f?C.pS|k-P'_aJcVM>/n91=iWh,1,1,4,3,skip
"nodxr3bTjJ@}""y9JIYM9,X3ZL_M3Z55n t`5x.",3 bg}6B7.:={bZ[Nqi~*$&R$\i@{py]]sy]lt0pN#;,5,5,8,3,skip
"nz(Ip9sZ%c'%OU~Ddi14;i{Nt`i""KBbfnj3u*B","ejkt:\63;}U;IzCW,k ld~h<lHsMKN{lo_Yu;?yXX{",10,10,12,2,skip
"nz(Ip9sZ%c'%OU~Ddi14;i{Nt`i""KBbfnj3u*B","ejkt:\63;}U;IzCW,k ld~h<lHsMKN{lo_Yu;?yXX{",12,13,11,-2,reset
"nz(Ip9sZ%c'%OU~Ddi14;i{Nt`i""KBbfnj3u*B","ejkt:\63;}U;IzCW,k ld~h<lHsMKN{lo_Yu;?yXX{",13,11,14,3,skip
o#).&<dhF5uZ0[yamZ|sE /;p&A5kZ b~S^2|q,"&ya2<3[7qU6<dToPiX9P:kjD4BP6B3 +""AS,]KKHAK",6,6,9,3,skip
"o%Tc61XVH9\.eIj8I;N""BU-^F0qFb}g%/uA.L:","x(F,gwa(Db<;Sr7-,%H#1*:=]m""ZmYU8Ac|_xV,.z&",3,3,5,2,skip
"o&m*fNMNnm7fZ=x<rs\,`rPOCp Xh<5y{]-]UG",*d\p6_F\ q!u$P6xf{}TRga>x75<zDUTdA}@%m-'V[,1,1,3,2,skip
o4>rQ\}B Ukz7Yy)O]_\Xd}v+;P+EB^q$dwfR=,Oo[K89QPaSTc{P9vEFE}pl8f.:<$D$=<p9aNfux8oW,1,2,4,2,skip
o6UAM*uhaeAp;he&W?}Utg#/jWkxzT;K2.W@e5,"c\4?c3m__w3c7@n=GXmRw,.V1tzlN{43e\,3&,)4!S",1,1,3,2,skip
o6UAM*uhaeAp;he&W?}Utg#/jWkxzT;K2.W@e5,"c\4?c3m__w3c7@n=GXmRw,.V1tzlN{43e\,3&,)4!S",5,6,8,2,skip
o6UAM*uhaeAp;he&W?}Utg#/jWkxzT;K2.W@e5,"c\4?c3m__w3c7@n=GXmRw,.V1tzlN{43e\,3&,)4!S",6,8,10,2,skip
o6UAM*uhaeAp;he&W?}Utg#/jWkxzT;K2.W@e5,"c\4?c3m__w3c7@n=GXmRw,.V1tzlN{43e\,3&,)4!S",16,15,17,2,skip
o9{jzs1ve/[q$6\@yNK&1g>0hS&dtF3%T{ve1g,<Ey24XHmw~VG<T6EB<PV)6Sv948>H |DoQc{&=@9`D,2,2,4,2,skip
o>j(R90e>}'6Xo]H=&7}]zK YtYwIb6?#mShHW,BQ GdR0V:3nB'Q>e&^@*+/{XscYf<b!>Co&i8&[9NA,4,4,6,2,skip
o>j(R90e>}'6Xo]H=&7}]zK YtYwIb6?#mShHW,BQ GdR0V:3nB'Q>e&^@*+/{XscYf<b!>Co&i8&[9NA,5,6,9,3,skip
oH`n+V(|7?kH~PAcl]Yx}{~I-J3V n<C;2A)iM,"q$dg}e,}<Y%W\5C>/K6; @Vw_=~>6p9BCJH<Yi<('l",3,2,4,2,skip
"oKr%t"" 9/268:o2*0*t_9vPPa0#\VT//#W%zob",&7f$BL:c-x$Ft|.wgb8|3>F>B>T]z3G>[q&z<+:W-m,4,2,4,2,skip
ooa9F?q+B/<!~)jmY)3D;`K%(]jo2;G!BU589#,"FIxkp)V-V""io(:Wa6]#RtIl{KBd\E:5ys&dmJQu*|R",3,2,4,2,skip
"oq19lP|d_$;hUjL7PmffQO*zp{A{]~6i=""Yi5s",H~zsMT8]o&zZQy`l_(t?V3UT-;{1&Qg|W1o=(*.UBF,1,1,3,2,skip
"or3R!{j[Q>wbv,a3TB,Wp'\RvtW1?As4n(UK}e",3=^u^Yh2cYW<pV/[;`Yo}R4 $%N I1)4VfV&<JLwrg,1,1,3,2,skip
"or3R!{j[Q>wbv,a3TB,Wp'\RvtW1?As4n(UK}e",3=^u^Yh2cYW<pV/[;`Yo}R4 $%N I1)4VfV&<JLwrg,2,3,2,-1,reset
"or3R!{j[Q>wbv,a3TB,Wp'\RvtW1?As4n(UK}e",3=^u^Yh2cYW<pV/[;`Yo}R4 $%N I1)4VfV&<JLwrg,3,2,4,2,skip
"ou7(2$kIvQ^""`#DSwW+^,VX=Sa&KwP|niU!>#F",S&Nqh?zy$Fc~do:G4e]n-CCJq3DkgW(D?KdBl%{l}y,4,4,6,2,skip
"p'@j$;oGDw,2ipN|FvPRJscxR]9Zr%;-f]J1_f","7.x(SoB$N}+N[4u?;TcY]R@O`D,I)j{.El}Qa$c$o4",1,3,6,3,skip
p1V$ZQ&- l[mP+S{2eg2sM+)]Zmfy&GKg)WTyH,"_x^ukY""`A)DqZk[D'R/A}jgD'J/VdR0N#(FuJ<O_^t",2,2,4,2,skip
p1V$ZQ&- l[mP+S{2eg2sM+)]Zmfy&GKg)WTyH,"_x^ukY""`A)DqZk[D'R/A}jgD'J/VdR0N#(FuJ<O_^t",5,6,8,2,skip
p1V$ZQ&- l[mP+S{2eg2sM+)]Zmfy&GKg)WTyH,"_x^ukY""`A)DqZk[D'R/A}jgD'J/VdR0N#(FuJ<O_^t",7,9,11,2,skip
"p60@)^JqP<SCDn'-?huT%u1Gmv""|keOC.\fs#v","X""E$L2P~Zt>r.HNKzwC*Q;:&0HwCgETtxjl9kL?zaP",2,2,4,2,skip
"p60@)^JqP<SCDn'-?huT%u1Gmv""|keOC.\fs#v","X""E$L2P~Zt>r.HNKzwC*Q;:&0HwCgETtxjl9kL?zaP",3,4,8,4,skip
"p60@)^JqP<SCDn'-?huT%u1Gmv""|keOC.\fs#v","X""E$L2P~Zt>r.HNKzwC*Q;:&0HwCgETtxjl9kL?zaP",4,8,10,2,skip
p>n^U+HSgOo0!+>#]IlQBfK_{&zh^{23w].)4K,Iw%p28=uyZ<+m}z.{6_46xhJE'hD;mco0r4u'X.z4],3,3,5,2,skip
p@*|eR9@FBQ h7*@=d{U9BrFKS%aEz~d#jVqb-,"5OJll+f1i{-KpIUMmu-GbQ!@>.X""!_luYKL^ML=VNL",1,6,8,2,skip
pCLOv<}0M&\b@92TPWv?D7D3E3=f1[b&wSiP/m,>{zB0a0dk<x|RDCbAY~l7uhWxE`<:C_$QmVm?[HMY&,12,12,15,3,skip
"pb-Y~< P""SHgJ,1^9Dp'0`BtD=w+6r;1Q?|%-2","./ItuYoCPRnDyWf<EMOylYft,~wA,IItv*K.&@xzv<",2,2,4,2,skip
"pb-Y~< P""SHgJ,1^9Dp'0`BtD=w+6r;1Q?|%-2","./ItuYoCPRnDyWf<EMOylYft,~wA,IItv*K.&@xzv<",4,5,7,2,skip
pkqIVY+?O=<@V3r>sz|#{:6wyipTH$S:pG4YI(,-2E2mV|y/|lhc|4n1_R+G_u#0%+4>:0R^_b`akM)2a,1,11,13,2,skip
"pp~'=A<s0BZA&)^8'xS^y_Z-j^_!8,1wYI~R;i",S#_<~bI6-rI_FkVO;$irH(]*~r{G4>%lrM^&vi^Q~m,1,1,3,2,skip
"pxY*88K)v%(gk.[{b:'%xcf^},dugK}Iv2$<Vm",-B?S 7xg$|l|eMv{}(UiB8O?v3!~g8}hSa]xH$l)V-,2,2,4,2,skip
"q&^$(yr?@eM<)hptv:7""4^r+3YoRR-`Ej>>=VR","UO,FtGO`$|'[$z199 ~2b~XsfbxFjkX8S)UNxhKIl'",2,2,4,2,skip
q3J]Z.eDAU[d%@@xDy[iG}KqA<;J<IBycM.{-q,"nO6Eys!=<7F2?)%Ws:,-c{SDaG!o.4!Qd)<A!wIyyn",2,2,4,2,skip
"q3cg+M%i4,5Qw<$)>}7kK$:OrWx0?81z}5}SJl",BMNFOR*l^MX5}$%mJ2sXcyub?F0aNFT<AmZPyCc:ei,2,2,4,2,skip
"q>B.%v~QiDe4t4'1JzstpY1a5v""@LJ7o Q?""8Z",oqN\hk0SHUQP$iU|oam$h.rN[(#GHi^#a{%BZA*)d&,7,7,9,2,skip
"q>B.%v~QiDe4t4'1JzstpY1a5v""@LJ7o Q?""8Z",oqN\hk0SHUQP$iU|oam$h.rN[(#GHi^#a{%BZA*)d&,8,9,11,2,skip
"q>B.%v~QiDe4t4'1JzstpY1a5v""@LJ7o Q?""8Z",oqN\hk0SHUQP$iU|oam$h.rN[(#GHi^#a{%BZA*)d&,9,11,13,2,skip
"q>B.%v~QiDe4t4'1JzstpY1a5v""@LJ7o Q?""8Z",oqN\hk0SHUQP$iU|oam$h.rN[(#GHi^#a{%BZA*)d&,10,13,15,2,skip
"q>B.%v~QiDe4t4'1JzstpY1a5v""@LJ7o Q?""8Z",oqN\hk0SHUQP$iU|oam$h.rN[(#GHi^#a{%BZA*)d&,11,15,17,2,skip
"qAj/gqQA3W,Te. p+s=VmH@rV~Z\]_w|0nfa9y","!}edz%wYLW_fITx}%ySf_E+-68c?)#w{Y,/:7?n e3",4,4,8,4,skip
"qHJ/sR$7Wh;8_myh*]*L:|H`A5[|fB_(~tq""/i",4Yz=^Pb8'A4B$iLBuS%@[5rFXbJ[Jf6}8|e~VI#?)2,1,1,3,2,skip
qN#IT? 9d-0~sB]GVK^N/*{Z<XSF`:Bw]H#N5X,\JBF5AX<4WT@*t:\NHw^zrZM%F!JIo(<WW>Tsm4GgA,3,3,5,2,skip
qvY[/9s;aJwt!3^b_;\SC+Z1X<#CxLGd6q0/L\,"Vr6n>E/BD_r`_y#r,X_gV_P:6fwTi55s':jj[>op.\",1,2,4,2,skip
"r$K$W9J#D}m71+KACU,YS)l(!<heaO1?ZN{k73","B^""jf7^:TT1DI_7R[Ft!P?R K3gL@YZ-U.,fjj\>o)",4,4,6,2,skip
r/Isu;kUwCza/K2'WHrDA}FfLX_$CeJd*XVzWB,"y2$71NShW/l{XRY3|Rf{9,S(t=?Cxg2)-""EEvVJeE7",3,3,6,3,skip
r6g0<z51[QF()4@$u`=j+~CT_Cy=fgE8@hv/8n,"ZfCrT_(vR#lQT""al4;F*D?)EsBP45.^p>LBGK4!a9v",5,5,7,2,skip
"r7!]\MyB&(;J.;,C:wvx4?32Md.9<Uftj_na>9",Ie:$n8!KDDcR5hVw\OIjdz/dS4T`J4Hf_(pl8|@++2,4,4,6,2,skip
r;c_(n/ovh/bHzhji&w5SQ5K}6W/ORwImq0(N@,U~'DKub[+~41|g[zvz#GBte]wt9|6-MXi>jlz!loV],2,2,4,2,skip
"rFH- IDP\Y~LXnh?c)`:X;;~7""HSFJN]0dt6qw","3{qwxep)91Pd *wJu;Tn>KH(%Iawxy29VhOf]#Z-J,",2,2,6,4,skip
rIJz!~+FmNK1q%6tS5 {us :v(I/YdgUvUro)m,bfp3/n3./bXq?_9*3O.3ui+vA{@cc)V0`3GY$T^YJQ,3,2,4,2,skip
rIJz!~+FmNK1q%6tS5 {us :v(I/YdgUvUro)m,bfp3/n3./bXq?_9*3O.3ui+vA{@cc)V0`3GY$T^YJQ,6,6,8,2,skip
"rf[U,kRHuXs~Mv=kYtmRfM{$p4 gR:de`7]a,$","XOI-3o| e,FRg:1{D>U<-G/-b`sdQ2e*\]`Ze\?M_R",3,3,5,2,skip
"rf[U,kRHuXs~Mv=kYtmRfM{$p4 gR:de`7]a,$","XOI-3o| e,FRg:1{D>U<-G/-b`sdQ2e*\]`Ze\?M_R",4,5,9,4,skip
"s,[@C;PWM\Zt*h?>d+fF].yM'n|at-<^R@DZUe","""RzP!W(yoign40_yA`fx]([q/5KR`]nMNj#anqD49M",3,5,7,2,skip
sP=gzeZ03yriR+SL4#}2wkCx]W=$3[d56?XcB\,E@w)OB$CN.dhF+{UHBj)u&;NKvu{iQ<[vL0*M]wsP!,4,4,11,7,skip
ssrZ0~YB`#prnuWT~LF$6z(G7#K&R3(< kd]uK, ;3#9fRVaO;MPFyZ/J[rXk`q-LzCQN{]@Huu<eXi/h,2,2,4,2,skip
svcXq!><F&')N_hmgZ-L.7H1E64zoV-GI+1M7`,"!{]pK3+|^6W'hb""e%DEODyxpgB ~6}9k%>n1:=YLzp",3,3,5,2,skip
