start_ts,channel_id,dur,title,series_title,orig_title,slot_name,sport_type,event_type,season_type
2024-10-03 00:55:00,2,299,Новости футбола Серия 720,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 720/0  MCH. Новости футбола Серия 720,"","",""
2024-10-03 05:05:00,2,299,Новости футбола Серия 720,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 720/0  MCH. Новости футбола Серия 720,"","",""
2024-10-03 07:00:00,4,299,Новости футбола Серия 720,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 720/0  MCH. Новости футбола Серия 720,"","",""
2024-10-03 03:00:00,4,299,Новости футбола Серия 720,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 720/0  MCH. Новости футбола Серия 720,"","",""
2024-10-03 08:18:00,5,299,Новости футбола Серия 720,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 720/0  MCH. Новости футбола Серия 720,"","",""
2024-10-03 02:27:00,5,299,Новости футбола Серия 720,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 720/0  MCH. Новости футбола Серия 720,"","",""
2024-10-03 09:45:00,2,299,Новости футбола Серия 721,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 721/0  MCH. Новости футбола Серия 721,"","",""
2024-10-03 11:00:00,4,299,Новости футбола Серия 721,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 721/0  MCH. Новости футбола Серия 721,"","",""
2024-10-03 10:05:00,5,299,Новости футбола Серия 721,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 721/0  MCH. Новости футбола Серия 721,"","",""
2024-10-03 13:05:00,4,299,Новости футбола Серия 722,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 722/0  MCH. Новости футбола Серия 722,"","",""
2024-10-03 12:02:00,5,299,Новости футбола Серия 722,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 722/0  MCH. Новости футбола Серия 722,"","",""
2024-10-03 13:55:00,3,299,Новости футбола Серия 723,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 723/0  MCH. Новости футбола Серия 723,"","",""
2024-10-03 15:05:00,4,299,Новости футбола Серия 723,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 723/0  MCH. Новости футбола Серия 723,"","",""
2024-10-03 14:15:00,5,299,Новости футбола Серия 723,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 723/0  MCH. Новости футбола Серия 723,"","",""
2024-10-03 14:30:00,2,299,Новости футбола Серия 724,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 724/0  MCH. Новости футбола Серия 724,"","",""
2024-10-03 17:10:00,4,299,Новости футбола Серия 724,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 724/0  MCH. Новости футбола Серия 724,"","",""
2024-10-03 16:15:00,5,299,Новости футбола Серия 724,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 724/0  MCH. Новости футбола Серия 724,"","",""
2024-10-03 16:35:00,2,299,Новости футбола Серия 725,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 725/0  MCH. Новости футбола Серия 725,"","",""
2024-10-03 19:15:00,4,299,Новости футбола Серия 725,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 725/0  MCH. Новости футбола Серия 725,"","",""
2024-10-03 18:15:00,5,299,Новости футбола Серия 725,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 725/0  MCH. Новости футбола Серия 725,"","",""
2024-10-03 21:15:00,4,299,Новости футбола Серия 726,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 726/0  MCH. Новости футбола Серия 726,"","",""
2024-10-03 20:10:00,5,299,Новости футбола Серия 726,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 726/0  MCH. Новости футбола Серия 726,"","",""
2024-10-03 22:20:00,4,299,Новости футбола Серия 727,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 727/0  MCH. Новости футбола Серия 727,"","",""
2024-10-03 22:15:00,5,299,Новости футбола Серия 727,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 727/0  MCH. Новости футбола Серия 727,"","",""
2024-10-03 22:50:00,2,299,Новости футбола Серия 728,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 728/0  MCH. Новости футбола Серия 728,"","",""
2024-10-04 03:00:00,2,299,Новости футбола Серия 728,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 728/0  MCH. Новости футбола Серия 728,"","",""
2024-10-04 07:10:00,2,299,Новости футбола Серия 728,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 728/0  MCH. Новости футбола Серия 728,"","",""
2024-10-04 05:00:00,4,299,Новости футбола Серия 728,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 728/0  MCH. Новости футбола Серия 728,"","",""
2024-10-04 09:05:00,4,299,Новости футбола Серия 728,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 728/0  MCH. Новости футбола Серия 728,"","",""
2024-10-04 05:30:00,5,299,Новости футбола Серия 728,Новости футбола,Новости футбола. Сезон 2024-2025,MCH. Новости футбола 728/0  MCH. Новости футбола Серия 728,"","",""
